salary_usd,job_title,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry
42200.0,Principal Data Scientist,0,2,Israel,1,100,"GCP, Data Visualization, R, Deep Learning, Scala",2,0,Automotive
186851.0,Principal Data Scientist,3,1,China,2,100,"Spark, Linux, Docker, PyTorch, Computer Vision",1,17,Consulting
138508.0,Data Engineer,3,3,Austria,0,100,"Tableau, TensorFlow, Linux",3,16,Energy
293738.0,Principal Data Scientist,3,0,United States,1,0,"Java, Linux, Spark, Statistics",2,19,Consulting
165040.0,AI Research Scientist,3,1,Denmark,0,100,"PyTorch, TensorFlow, Deep Learning, Linux",1,13,Finance
74922.12,Head of AI,0,0,France,1,100,"Git, TensorFlow, Azure, Statistics",2,1,Finance
282270.0,AI Specialist,3,2,Singapore,2,0,"Computer Vision, R, SQL, Linux, Azure",0,17,Consulting
67613.0,Robotics Engineer,0,2,Canada,0,100,"TensorFlow, Kubernetes, Azure, GCP",3,0,Government
117650.0,Data Engineer,1,1,Denmark,1,100,"R, Deep Learning, Mathematics, Statistics",0,4,Media
33136.0,Head of AI,0,3,Japan,0,0,"NLP, SQL, MLOps",2,1,Retail
82302.48,Research Scientist,0,2,Netherlands,2,50,"SQL, Java, Python, Deep Learning, Statistics",0,1,Education
64143.0,Machine Learning Engineer,1,3,Finland,2,50,"R, SQL, Java, Python, Data Visualization",3,2,Finance
91894.0,Machine Learning Researcher,2,0,Ireland,2,100,"SQL, Python, TensorFlow, Java, Git",2,5,Education
121381.0,Machine Learning Researcher,2,1,Norway,0,50,"Java, Hadoop, Data Visualization",3,7,Telecommunications
123952.0,Data Scientist,1,3,Denmark,0,50,"Python, PyTorch, Tableau, GCP",0,2,Gaming
68443.0,Principal Data Scientist,0,2,Switzerland,0,50,"Mathematics, Java, Hadoop",0,1,Gaming
58807.0,AI Product Manager,1,1,Ireland,0,0,"PyTorch, R, SQL, Scala",3,4,Media
308038.76999999996,Machine Learning Researcher,3,0,Germany,2,100,"Spark, Kubernetes, Data Visualization",1,19,Retail
78908.0,Data Engineer,1,3,Canada,1,50,"Kubernetes, Tableau, Azure, TensorFlow, Statistics",3,4,Energy
111152.34,Data Analyst,1,3,Netherlands,1,50,"Docker, Kubernetes, AWS, Statistics, R",1,2,Transportation
179897.0,AI Research Scientist,2,3,Denmark,1,50,"GCP, Kubernetes, AWS, R, Tableau",0,6,Telecommunications
55764.0,Machine Learning Engineer,0,3,Singapore,0,0,"Python, Scala, Computer Vision, Git",0,0,Manufacturing
252557.0,Machine Learning Researcher,3,3,Singapore,2,0,"Scala, R, PyTorch",0,14,Media
199199.2,Data Scientist,2,1,United Kingdom,2,50,"Docker, Java, TensorFlow, AWS",2,6,Government
89851.0,AI Specialist,1,2,United States,1,0,"R, Linux, Deep Learning, PyTorch",3,4,Automotive
268156.0,Data Analyst,3,0,United States,1,0,"Scala, Spark, Data Visualization",2,14,Gaming
88489.0,Computer Vision Engineer,1,3,United States,1,100,"PyTorch, TensorFlow, Scala, Computer Vision, Spark",1,3,Real Estate
197413.0,Research Scientist,2,2,Denmark,1,100,"Linux, Data Visualization, PyTorch, MLOps, Scala",1,9,Retail
140680.8,Computer Vision Engineer,2,0,Germany,0,50,"Scala, Python, GCP, Data Visualization",3,8,Technology
123239.12000000001,Principal Data Scientist,1,1,United Kingdom,1,100,"Spark, R, Git, Java, Hadoop",0,3,Government
52135.0,Autonomous Systems Engineer,1,2,Ireland,0,0,"Spark, R, Deep Learning, Python",3,3,Transportation
240124.94999999998,Machine Learning Researcher,3,3,France,1,100,"Git, Python, Mathematics, NLP, GCP",2,14,Manufacturing
106927.46999999999,Deep Learning Engineer,1,3,Germany,0,50,"Docker, NLP, Azure, GCP, Data Visualization",2,3,Telecommunications
49277.0,Data Scientist,0,0,Israel,2,50,"SQL, MLOps, R, Git, Java",0,1,Automotive
71099.0,Data Scientist,0,3,Canada,2,100,"Azure, MLOps, Scala, PyTorch, Mathematics",0,1,Manufacturing
71828.0,Deep Learning Engineer,1,3,Canada,0,50,"Python, Linux, Git, Spark",2,2,Gaming
43881.0,AI Research Scientist,0,3,Israel,0,0,"Statistics, Git, Scala, Java, Kubernetes",0,1,Media
69434.81999999999,Computer Vision Engineer,0,3,Germany,2,100,"Mathematics, Spark, Linux, R, GCP",1,0,Gaming
104373.0,AI Architect,0,3,United States,2,0,"R, Docker, Kubernetes",3,1,Finance
279913.0,AI Specialist,3,3,Denmark,0,50,"NLP, Python, Kubernetes",2,12,Retail
66253.59,Data Analyst,0,1,France,2,0,"Data Visualization, SQL, Tableau, Statistics",3,1,Gaming
149937.0,Data Analyst,3,1,Singapore,0,0,"Deep Learning, SQL, PyTorch, Tableau",2,13,Retail
265462.47,Research Scientist,3,2,Germany,2,0,"Mathematics, Python, Azure",0,17,Finance
102342.23999999999,NLP Engineer,2,3,France,0,100,"Hadoop, Docker, Computer Vision",3,9,Media
180250.19999999998,Computer Vision Engineer,3,0,Netherlands,1,100,"Java, Hadoop, Docker, Linux, Data Visualization",1,17,Government
76448.97,NLP Engineer,0,0,Germany,1,50,"Spark, Git, PyTorch, Statistics",2,1,Consulting
127212.0,Machine Learning Researcher,1,1,Norway,2,100,"Python, MLOps, Azure, Deep Learning",2,4,Finance
222691.94999999998,Deep Learning Engineer,3,1,France,0,100,"Statistics, SQL, Mathematics",2,11,Telecommunications
148123.0,Principal Data Scientist,2,0,Singapore,2,0,"Java, Scala, Kubernetes, Deep Learning, TensorFlow",0,9,Real Estate
77777.0,Research Scientist,0,2,Australia,1,100,"Tableau, TensorFlow, GCP",3,1,Automotive
142032.0,AI Consultant,2,2,Canada,1,50,"Kubernetes, Hadoop, Deep Learning, TensorFlow, Azure",0,5,Education
167758.0,NLP Engineer,3,1,Australia,1,0,"AWS, Kubernetes, NLP, SQL, Mathematics",0,10,Telecommunications
86427.0,ML Ops Engineer,0,3,Norway,1,0,"Kubernetes, Computer Vision, Linux",2,1,Government
49810.0,Head of AI,0,3,Austria,0,50,"PyTorch, Python, Data Visualization, Mathematics, Statistics",3,0,Transportation
144578.88,Deep Learning Engineer,1,2,United Kingdom,1,50,"Hadoop, GCP, Data Visualization, SQL",1,2,Technology
86893.0,Principal Data Scientist,0,3,Australia,2,50,"Statistics, Kubernetes, NLP, Python",3,0,Retail
273384.54,Autonomous Systems Engineer,3,0,Germany,2,50,"MLOps, Hadoop, Spark, NLP",2,15,Real Estate
67403.7,Data Scientist,0,1,Germany,1,0,"Python, Data Visualization, MLOps, Azure",3,1,Media
95619.0,Computer Vision Engineer,2,3,Ireland,0,0,"Scala, R, Deep Learning",3,5,Energy
64689.0,AI Consultant,0,1,Canada,0,0,"PyTorch, GCP, Data Visualization",3,0,Real Estate
138404.0,AI Software Engineer,1,3,Norway,2,100,"TensorFlow, Spark, PyTorch, Azure, Git",3,2,Automotive
88311.0,Data Analyst,2,0,Japan,2,50,"SQL, Docker, MLOps, Data Visualization",0,5,Retail
88475.0,AI Specialist,1,2,Singapore,2,50,"SQL, Java, AWS, Docker, GCP",0,3,Real Estate
152099.0,AI Software Engineer,2,1,Singapore,2,0,"Kubernetes, Python, PyTorch",1,6,Healthcare
79800.0,Head of AI,1,0,Australia,1,0,"Kubernetes, Scala, Docker",3,4,Gaming
64149.92999999999,ML Ops Engineer,0,2,Netherlands,1,0,"Tableau, Docker, SQL, Statistics",3,0,Government
99867.0,Data Scientist,2,3,Finland,1,100,"Git, Linux, Python, Azure, Deep Learning",1,7,Education
84676.0,AI Software Engineer,1,2,Singapore,0,50,"TensorFlow, MLOps, Mathematics, Python",1,2,Telecommunications
83027.0,Computer Vision Engineer,2,0,Israel,2,0,"TensorFlow, GCP, Azure, Tableau",2,9,Telecommunications
80938.26,Data Scientist,0,3,Netherlands,2,50,"Kubernetes, Azure, GCP, R, Computer Vision",1,0,Telecommunications
54645.0,AI Research Scientist,1,0,India,0,0,"Data Visualization, Kubernetes, AWS, Tableau, MLOps",0,2,Consulting
46565.0,Machine Learning Researcher,0,3,Israel,2,50,"Kubernetes, Data Visualization, SQL, GCP",1,1,Technology
66831.0,Robotics Engineer,0,2,Singapore,0,0,"NLP, Git, Hadoop",3,1,Energy
133614.0,Machine Learning Researcher,1,0,Norway,2,50,"PyTorch, GCP, Scala, Docker, TensorFlow",1,4,Technology
82617.28,Computer Vision Engineer,0,2,United Kingdom,0,0,"R, Git, Hadoop, Statistics",2,1,Manufacturing
115266.0,Machine Learning Researcher,2,1,Finland,2,0,"Kubernetes, R, Tableau",0,6,Transportation
64971.27,Principal Data Scientist,0,2,France,1,50,"SQL, Kubernetes, Mathematics",0,0,Healthcare
270238.0,AI Specialist,3,1,Switzerland,2,50,"MLOps, Git, R, Computer Vision",3,15,Energy
105291.0,Head of AI,2,1,Japan,1,50,"AWS, R, Tableau, Deep Learning",2,5,Healthcare
60145.02,Principal Data Scientist,0,3,Germany,0,50,"PyTorch, Python, MLOps",2,0,Finance
59699.0,ML Ops Engineer,1,2,Israel,1,100,"GCP, Linux, Azure, Tableau, AWS",3,3,Transportation
292961.0,Machine Learning Engineer,3,2,Switzerland,1,50,"TensorFlow, Python, Hadoop, Docker",3,13,Government
390292.0,AI Specialist,3,0,Switzerland,2,50,"Java, SQL, PyTorch, Statistics, TensorFlow",1,11,Real Estate
91464.08,Autonomous Systems Engineer,0,0,United Kingdom,0,0,"Scala, Data Visualization, Tableau",0,1,Media
165436.0,Autonomous Systems Engineer,1,2,Switzerland,2,100,"SQL, PyTorch, GCP, Spark",3,2,Healthcare
92016.0,Computer Vision Engineer,2,0,Japan,1,100,"Java, Azure, Docker",3,6,Technology
105589.0,Robotics Engineer,3,3,Austria,0,100,"Azure, Hadoop, Kubernetes, MLOps, Python",2,14,Automotive
224774.0,AI Specialist,3,0,Australia,0,100,"Python, TensorFlow, Deep Learning",2,15,Energy
76582.0,NLP Engineer,1,3,India,2,100,"GCP, SQL, Git",2,3,Manufacturing
154025.81999999998,Data Analyst,2,3,Netherlands,2,50,"Python, Java, GCP, Data Visualization",0,5,Automotive
74412.0,AI Product Manager,0,1,France,2,50,"SQL, Hadoop, PyTorch",0,1,Gaming
63838.0,Machine Learning Engineer,0,3,Singapore,2,50,"Spark, PyTorch, Data Visualization",0,0,Media
68041.0,AI Architect,0,1,Singapore,0,0,"Data Visualization, TensorFlow, Mathematics, Python",3,1,Consulting
94967.0,Data Analyst,2,1,Ireland,1,100,"PyTorch, Git, TensorFlow",0,7,Real Estate
88652.0,AI Product Manager,0,2,Switzerland,0,0,"Kubernetes, AWS, Java, NLP, Tableau",0,0,Retail
120652.73999999999,NLP Engineer,2,1,Germany,1,0,"Kubernetes, SQL, Deep Learning",1,6,Automotive
53074.71,Autonomous Systems Engineer,0,2,France,0,0,"Hadoop, Statistics, GCP, Deep Learning, R",1,1,Healthcare
143128.0,Data Engineer,2,2,Singapore,0,0,"Spark, MLOps, Docker",1,6,Manufacturing
42305.0,Data Engineer,0,3,Austria,1,100,"Python, GCP, Data Visualization, Computer Vision, Spark",1,0,Telecommunications
129780.0,Data Analyst,3,2,China,0,0,"Spark, GCP, NLP, PyTorch, Linux",1,14,Education
102333.0,Principal Data Scientist,2,3,Finland,1,0,"Kubernetes, Tableau, Python, Computer Vision, Java",3,7,Media
164553.47999999998,Head of AI,2,2,Netherlands,0,50,"MLOps, SQL, Data Visualization, Computer Vision",2,7,Government
67729.0,AI Product Manager,1,0,Canada,0,0,"Kubernetes, Tableau, Java, Linux",1,2,Consulting
52341.0,AI Research Scientist,0,2,South Korea,1,50,"Python, GCP, Data Visualization, Scala, Docker",0,0,Gaming
137293.0,Data Scientist,3,2,Israel,1,50,"Linux, Git, Computer Vision, NLP",3,16,Manufacturing
339576.0,Data Analyst,3,2,Norway,2,0,"Statistics, SQL, Deep Learning",1,11,Technology
80084.0,Research Scientist,0,1,Denmark,1,50,"GCP, Scala, Hadoop, Computer Vision, Azure",3,0,Retail
49937.0,Deep Learning Engineer,0,3,Ireland,0,100,"Java, R, SQL",2,1,Education
145114.72,Head of AI,1,0,United Kingdom,2,50,"Git, Java, Mathematics",3,2,Energy
128222.0,Robotics Engineer,3,2,China,0,50,"Computer Vision, GCP, Docker",0,16,Government
110090.0,AI Software Engineer,3,0,India,0,50,"Spark, Java, R, Statistics, Linux",0,15,Finance
76543.0,Deep Learning Engineer,1,1,Singapore,1,50,"Hadoop, AWS, TensorFlow, Deep Learning",0,2,Energy
73924.0,Deep Learning Engineer,1,3,Israel,2,100,"SQL, Spark, MLOps, Docker",1,4,Transportation
92085.6,Data Scientist,0,3,United Kingdom,2,100,"Kubernetes, Scala, GCP, Computer Vision",3,1,Telecommunications
174814.37999999998,Data Scientist,3,3,France,0,50,"Linux, NLP, Azure, Python, Scala",1,12,Media
107168.0,Principal Data Scientist,2,0,South Korea,2,100,"Spark, Python, NLP, Java, Kubernetes",1,7,Technology
249119.0,Data Engineer,3,0,United States,0,0,"TensorFlow, Scala, Deep Learning",1,10,Retail
149260.41,AI Architect,2,0,Germany,0,100,"Python, Tableau, Docker, MLOps",0,5,Real Estate
43598.0,Autonomous Systems Engineer,0,3,South Korea,0,100,"Data Visualization, Scala, Docker",1,1,Manufacturing
65487.0,Machine Learning Researcher,1,2,Canada,0,0,"GCP, Hadoop, Git, R, PyTorch",1,2,Manufacturing
47782.0,Data Engineer,0,1,Ireland,2,0,"Linux, Statistics, Deep Learning, AWS",0,1,Finance
204951.24,Head of AI,3,1,Germany,2,50,"Kubernetes, Git, Mathematics",1,15,Automotive
60730.0,AI Research Scientist,0,1,South Korea,2,50,"Java, PyTorch, Azure, Mathematics",2,0,Finance
83361.33,Machine Learning Researcher,0,0,France,2,50,"Hadoop, NLP, Python, TensorFlow, Spark",3,0,Manufacturing
102582.0,AI Product Manager,1,0,Singapore,1,50,"Java, Hadoop, Linux, NLP, Statistics",3,3,Real Estate
90463.0,NLP Engineer,2,1,Japan,1,0,"SQL, Kubernetes, R, Mathematics",2,6,Healthcare
95448.59999999999,AI Software Engineer,0,0,France,2,100,"Kubernetes, Scala, AWS, Azure, Docker",3,0,Government
39147.0,Machine Learning Researcher,0,0,Japan,0,0,"Azure, MLOps, Git, NLP",3,1,Energy
98628.0,Data Scientist,3,1,Ireland,1,0,"Linux, Docker, TensorFlow, PyTorch",0,15,Energy
152545.0,NLP Engineer,3,2,Austria,1,100,"TensorFlow, Python, SQL",0,11,Energy
104445.0,Data Analyst,2,1,Austria,2,50,"R, Scala, Computer Vision, Deep Learning",3,8,Transportation
76929.84,Head of AI,0,0,France,2,50,"NLP, Data Visualization, R, Spark, SQL",1,0,Consulting
82597.0,NLP Engineer,0,3,Norway,2,50,"Linux, MLOps, Deep Learning",1,1,Gaming
267028.0,Machine Learning Researcher,3,3,United States,0,100,"Azure, Spark, Python, GCP, Kubernetes",0,16,Transportation
128318.0,Data Engineer,2,3,Canada,1,100,"Docker, Python, TensorFlow, MLOps, Deep Learning",1,8,Transportation
86397.0,AI Specialist,2,1,China,0,100,"Java, Scala, Tableau, Spark, AWS",1,7,Manufacturing
79658.0,AI Research Scientist,1,2,Canada,0,50,"Computer Vision, Git, Java",3,2,Gaming
96874.0,ML Ops Engineer,0,3,Denmark,1,100,"TensorFlow, Git, Python, Azure",3,0,Automotive
118808.0,Machine Learning Researcher,2,3,Japan,2,0,"AWS, NLP, Java, Computer Vision, Azure",1,6,Finance
103863.20000000001,NLP Engineer,0,3,United Kingdom,1,50,"Azure, SQL, Data Visualization, R",3,1,Manufacturing
74758.0,Robotics Engineer,1,1,South Korea,2,50,"Python, Computer Vision, TensorFlow, PyTorch, SQL",0,4,Consulting
142783.28999999998,Computer Vision Engineer,1,3,Germany,2,0,"SQL, NLP, TensorFlow, Computer Vision, GCP",1,3,Gaming
88801.0,Data Scientist,0,0,Sweden,2,50,"Tableau, TensorFlow, SQL",3,0,Media
79279.2,ML Ops Engineer,0,0,Germany,1,100,"SQL, R, Data Visualization, Git, MLOps",3,0,Technology
120788.0,AI Consultant,2,0,Austria,2,100,"Kubernetes, R, Mathematics",2,6,Gaming
112376.0,AI Research Scientist,3,2,Japan,2,50,"Computer Vision, Kubernetes, Python",3,13,Retail
38003.0,AI Architect,0,1,Japan,0,0,"Scala, Docker, Data Visualization, TensorFlow, Mathematics",1,0,Education
233027.0,Principal Data Scientist,3,3,Sweden,2,100,"SQL, NLP, TensorFlow",0,16,Education
49957.0,Autonomous Systems Engineer,0,2,Ireland,2,100,"TensorFlow, Spark, Tableau, Hadoop, NLP",3,0,Energy
152644.0,Deep Learning Engineer,3,2,India,1,50,"Git, Python, Data Visualization, Java, Computer Vision",3,10,Media
37799.0,Computer Vision Engineer,0,3,Israel,1,0,"R, SQL, Scala, Tableau, Java",1,0,Energy
143495.0,Machine Learning Engineer,1,0,United States,2,100,"Tableau, TensorFlow, Java, Linux",1,3,Transportation
43752.0,AI Product Manager,0,0,Israel,0,100,"Hadoop, SQL, Data Visualization, PyTorch",0,1,Healthcare
98269.47,Principal Data Scientist,1,0,France,1,50,"Data Visualization, GCP, Git, Docker",3,2,Energy
133659.63,NLP Engineer,1,0,Netherlands,2,50,"GCP, Statistics, Deep Learning",0,4,Telecommunications
196799.84999999998,Computer Vision Engineer,2,0,Germany,2,50,"NLP, Java, Linux, GCP, Computer Vision",0,8,Gaming
307085.22,AI Architect,3,2,France,2,100,"Docker, Deep Learning, Git",3,17,Government
51912.0,AI Specialist,1,1,India,1,0,"Spark, Python, R, Tableau",2,3,Telecommunications
40027.0,AI Software Engineer,0,1,Japan,0,50,"Deep Learning, Scala, Java, TensorFlow, Git",3,0,Manufacturing
88210.0,AI Consultant,1,0,Denmark,0,100,"TensorFlow, Hadoop, Git, Python",1,2,Real Estate
99893.0,ML Ops Engineer,1,1,Norway,0,0,"Python, R, TensorFlow, NLP, Spark",1,4,Education
42419.0,Robotics Engineer,0,3,Finland,0,100,"Spark, Docker, Hadoop",1,1,Gaming
96190.37999999999,Autonomous Systems Engineer,1,0,Netherlands,1,100,"TensorFlow, R, Java, Python, Deep Learning",0,4,Technology
128994.64000000001,Robotics Engineer,0,3,United Kingdom,2,0,"PyTorch, Scala, NLP",2,1,Transportation
47607.0,AI Architect,0,3,South Korea,0,50,"Linux, Java, Scala, GCP, R",3,1,Transportation
68677.0,Machine Learning Researcher,1,1,Australia,0,0,"GCP, Kubernetes, Tableau",2,3,Education
186039.0,AI Research Scientist,3,0,Denmark,1,50,"Java, Hadoop, TensorFlow",1,17,Telecommunications
97063.0,AI Research Scientist,2,0,Israel,2,50,"Kubernetes, NLP, Spark, Python",0,5,Manufacturing
106350.0,Head of AI,1,1,Norway,0,100,"NLP, Kubernetes, Spark, Computer Vision",3,4,Government
102308.0,Principal Data Scientist,1,2,Singapore,1,50,"Hadoop, Tableau, Spark, MLOps, SQL",1,4,Telecommunications
151145.28,AI Architect,2,1,Germany,2,50,"Python, TensorFlow, Computer Vision",0,7,Energy
174881.0,Robotics Engineer,3,2,Israel,2,100,"Java, Tableau, Statistics",0,17,Retail
173756.69999999998,Principal Data Scientist,3,0,France,2,0,"MLOps, PyTorch, Linux",1,14,Gaming
159816.0,Machine Learning Engineer,3,3,China,0,0,"Hadoop, Python, Docker",0,13,Telecommunications
230756.0,Computer Vision Engineer,3,1,Denmark,2,0,"Git, Kubernetes, SQL",1,14,Gaming
186879.0,AI Consultant,3,2,Norway,0,0,"SQL, PyTorch, Docker",1,18,Energy
81955.0,Head of AI,2,2,Japan,0,50,"SQL, AWS, Python, TensorFlow",0,9,Healthcare
73734.0,AI Specialist,0,3,Canada,2,100,"MLOps, Python, Linux",3,0,Technology
100183.0,Principal Data Scientist,3,2,Austria,1,100,"Scala, Tableau, Kubernetes",2,13,Healthcare
257641.0,Head of AI,3,3,Norway,1,0,"Python, R, GCP, Azure",0,16,Automotive
100886.0,AI Software Engineer,1,0,Norway,0,50,"Python, Hadoop, Computer Vision",0,2,Government
92991.0,AI Architect,1,1,United States,0,0,"Spark, Scala, SQL, Mathematics, Hadoop",2,3,Telecommunications
70528.0,AI Research Scientist,2,1,Israel,0,0,"Java, GCP, Kubernetes, Python, TensorFlow",0,5,Media
79806.0,AI Consultant,0,2,Denmark,0,50,"SQL, NLP, Git, Mathematics",2,0,Energy
87653.0,Robotics Engineer,2,0,India,1,100,"Linux, SQL, Kubernetes",1,5,Manufacturing
147271.41,NLP Engineer,1,2,Netherlands,2,100,"SQL, Python, Linux, Deep Learning",3,4,Automotive
147151.0,Deep Learning Engineer,2,0,Sweden,1,0,"Linux, Azure, Tableau",1,9,Gaming
285681.0,Data Analyst,3,0,Switzerland,1,50,"TensorFlow, Scala, Mathematics, PyTorch",0,14,Retail
131530.0,AI Consultant,3,3,Canada,1,50,"TensorFlow, Computer Vision, Data Visualization, Python",2,14,Government
390381.2,Machine Learning Engineer,3,1,United Kingdom,2,0,"AWS, NLP, PyTorch, MLOps",1,15,Gaming
67041.0,Deep Learning Engineer,1,2,Austria,0,0,"SQL, Java, MLOps, AWS",1,3,Telecommunications
62686.0,AI Consultant,1,0,Ireland,1,100,"R, Scala, Mathematics, Computer Vision, Java",0,3,Real Estate
133903.0,Research Scientist,3,3,Canada,1,100,"Data Visualization, Java, Scala, AWS, Docker",2,15,Government
55231.0,Computer Vision Engineer,0,3,Israel,1,100,"Tableau, Data Visualization, Python, Mathematics, Scala",1,0,Telecommunications
79160.0,AI Specialist,1,1,Singapore,1,100,"MLOps, Hadoop, Python, Statistics",2,4,Education
308255.22,AI Consultant,3,0,Germany,2,0,"Deep Learning, Computer Vision, Azure, SQL",1,12,Transportation
66838.0,Computer Vision Engineer,1,2,Australia,0,100,"PyTorch, Java, GCP",2,4,Consulting
90607.14,AI Consultant,0,3,Germany,1,50,"Hadoop, Java, GCP, Mathematics, Python",0,0,Gaming
65870.0,AI Specialist,1,0,Japan,0,50,"Kubernetes, Python, Scala, GCP",3,4,Gaming
72817.0,Autonomous Systems Engineer,1,3,Austria,1,0,"PyTorch, Git, Tableau, Linux, Python",0,2,Transportation
121997.0,AI Research Scientist,1,2,Norway,2,100,"PyTorch, NLP, GCP, TensorFlow",0,3,Retail
124677.0,Robotics Engineer,1,0,Denmark,2,0,"Java, Deep Learning, TensorFlow, AWS, Python",0,3,Telecommunications
93067.0,AI Product Manager,2,2,India,0,50,"Python, Kubernetes, Azure",3,7,Real Estate
46698.0,AI Product Manager,0,2,South Korea,1,100,"TensorFlow, SQL, Computer Vision, Azure",2,0,Gaming
177055.0,Data Analyst,3,0,Switzerland,0,100,"Computer Vision, Docker, SQL, AWS",3,10,Telecommunications
85018.04999999999,Robotics Engineer,0,0,France,1,0,"R, Azure, Java, Statistics, Docker",2,1,Government
196072.11,AI Software Engineer,3,3,Germany,0,100,"AWS, R, Data Visualization, Computer Vision, Statistics",0,18,Healthcare
89059.0,Data Analyst,2,3,Israel,1,50,"TensorFlow, Linux, Python, Azure, MLOps",1,5,Real Estate
40936.0,Data Scientist,0,0,China,0,0,"Docker, Java, Scala, GCP",2,1,Real Estate
206676.48,Data Scientist,3,1,United Kingdom,0,50,"Statistics, Azure, Mathematics, Python",2,10,Government
242696.08000000002,Computer Vision Engineer,3,0,United Kingdom,2,0,"Spark, Statistics, PyTorch, GCP, Deep Learning",2,11,Manufacturing
70773.0,Autonomous Systems Engineer,1,1,Australia,0,50,"Mathematics, Data Visualization, Spark, SQL, PyTorch",1,4,Retail
62449.0,Data Scientist,1,3,China,0,100,"Docker, Java, Kubernetes",3,3,Media
110236.0,AI Consultant,3,1,South Korea,1,100,"Spark, Hadoop, GCP",3,19,Automotive
69727.0,Principal Data Scientist,0,3,Sweden,0,100,"Spark, R, Computer Vision, Deep Learning, Python",2,1,Consulting
176638.0,Research Scientist,2,1,Singapore,2,50,"Hadoop, GCP, MLOps, Computer Vision",2,8,Energy
124639.92000000001,AI Specialist,0,2,United Kingdom,2,50,"Mathematics, SQL, MLOps, GCP, Statistics",0,1,Gaming
58147.0,AI Architect,1,1,Finland,0,50,"Data Visualization, SQL, Spark",3,4,Consulting
128104.0,ML Ops Engineer,3,2,Australia,0,50,"Tableau, Computer Vision, Mathematics, AWS",3,17,Healthcare
72485.0,Head of AI,0,1,Australia,1,100,"Linux, Scala, Mathematics, Azure",1,1,Government
167076.0,NLP Engineer,3,1,South Korea,2,100,"MLOps, AWS, GCP, Java, Scala",0,12,Real Estate
89217.0,NLP Engineer,1,3,Finland,2,0,"Spark, Python, Azure, TensorFlow, Java",1,3,Telecommunications
123207.0,Deep Learning Engineer,1,1,Sweden,2,100,"Git, MLOps, Tableau",3,4,Finance
52059.0,Data Scientist,1,1,Japan,0,50,"Statistics, Python, Mathematics, TensorFlow, Computer Vision",3,2,Telecommunications
97190.0,Deep Learning Engineer,1,3,Singapore,2,0,"AWS, Git, NLP",2,4,Energy
64138.0,ML Ops Engineer,1,3,Israel,1,0,"Kubernetes, Hadoop, NLP, Linux",2,2,Retail
109660.88,Head of AI,0,2,United Kingdom,1,50,"GCP, SQL, Python, Computer Vision, Kubernetes",0,0,Government
149587.0,Machine Learning Researcher,2,0,Sweden,1,100,"Python, Spark, Azure",0,8,Energy
244745.0,Computer Vision Engineer,3,1,Sweden,1,100,"Deep Learning, R, TensorFlow",3,14,Gaming
67712.0,AI Product Manager,1,0,Israel,2,50,"Statistics, PyTorch, Linux",3,4,Technology
60111.0,Machine Learning Engineer,0,1,Japan,2,100,"Statistics, Spark, Data Visualization",3,1,Telecommunications
159242.0,Head of AI,3,1,China,2,0,"Deep Learning, Kubernetes, Python, Hadoop",1,13,Telecommunications
123148.0,AI Architect,3,3,India,0,50,"SQL, Linux, Scala, Statistics, Python",0,13,Technology
137763.99,Machine Learning Researcher,2,1,Germany,1,0,"Tableau, Python, TensorFlow, Mathematics",1,5,Gaming
74145.23999999999,Autonomous Systems Engineer,0,3,Netherlands,2,100,"AWS, Scala, Hadoop, Mathematics, Statistics",0,0,Retail
87220.0,Data Analyst,2,1,Israel,0,50,"Linux, SQL, Python, Hadoop",3,6,Energy
230746.22999999998,Autonomous Systems Engineer,3,2,Germany,1,0,"TensorFlow, Git, Computer Vision, SQL, AWS",2,11,Energy
147884.0,AI Software Engineer,2,1,United States,1,0,"PyTorch, Computer Vision, Statistics, MLOps, SQL",3,9,Real Estate
84613.0,Principal Data Scientist,0,0,Singapore,1,50,"Kubernetes, SQL, Hadoop, GCP",3,1,Manufacturing
147756.0,Autonomous Systems Engineer,3,3,China,1,100,"AWS, Docker, NLP, Azure",3,16,Education
103538.0,AI Specialist,1,2,Singapore,2,0,"Data Visualization, Azure, Docker, Deep Learning, GCP",2,2,Media
62487.0,Principal Data Scientist,1,3,India,0,50,"Linux, Tableau, Kubernetes",0,4,Healthcare
44191.0,AI Consultant,0,1,China,2,0,"SQL, Docker, Computer Vision, GCP",3,0,Technology
66161.0,Machine Learning Engineer,2,3,Ireland,0,50,"Data Visualization, Git, Computer Vision, Java, Python",2,8,Media
52724.0,Machine Learning Researcher,0,0,China,1,100,"Azure, Git, R, Linux",2,1,Telecommunications
183610.0,Data Engineer,2,2,Switzerland,0,100,"AWS, Computer Vision, Azure, MLOps",3,9,Energy
209494.0,Principal Data Scientist,3,2,Canada,1,100,"Java, NLP, Kubernetes",0,18,Education
76714.0,Research Scientist,0,2,Denmark,0,0,"GCP, Deep Learning, Linux",1,0,Retail
191575.0,Machine Learning Researcher,3,3,Australia,1,0,"Statistics, Git, AWS",0,10,Automotive
72633.0,Deep Learning Engineer,0,0,Denmark,1,0,"MLOps, Git, Deep Learning",3,0,Finance
120041.0,AI Specialist,1,1,Switzerland,1,100,"Hadoop, Spark, R, SQL, GCP",0,4,Healthcare
164029.0,AI Architect,2,0,Switzerland,1,0,"Kubernetes, Java, Deep Learning, NLP",0,6,Manufacturing
